Last_name ,Last_name_En ,First_name,First_name_En,Father_name,Company_name ,CompamyID_number,date ,Country_Ukr,Coutry_En
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,MASTINTO TRADING LTD,278138,,Кіпр,Cyprus
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""МІНЕРАЛЬНЕ-2""",39467714,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""УКРАЇНСЬКА ТРАНСПОРТНО-ОПЕРАТОРСЬКА КОМПАНІЯ""",32515792,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОРЛІВСЬКА ВІТРОЕЛЕКТРОСТАНЦІЯ""",41310382,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ДОБРОТВІРСЬКА ТЕПЛОВА ЕЛЕКТРИЧНА СТАНЦІЯ - 2""",25555644,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,ДТЕК ОЙЛ ЕНД ГАЗ Б.В.,,,Нідерланди,Netherlands
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ "" ЦЕНТРАЛЬНА ЗБАГАЧУВАЛЬНА ФАБРИКА ""ПАВЛОГРАДСЬКА""",33854906,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВІНД ПАУЕР""",36168821,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""АГРОЛОГІК""",30628382,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""НОВОТРОЇЦЬКЕ РУДОУПРАВЛІННЯ""",191810,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""УКРАЇНА""",5744121,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,SCM Finance Limited,195527,,Кіпр,Cyprus
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""КОРУМ УКРАЇНА""",25332714,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ПШЕНИЧНЕ""",36245165,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,РОУЗВУД ЕЛЛЕЙ ЕССЕТС ЛІМІТЕД,,,Британські Віргінські острови,British Virgin Islands
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,METINVEST CAPITAL UK LIMITED,8785187,,Велика Британія,United Kingdom
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""КРИВОРІЗЬКИЙ ЗАЛІЗОРУДНИЙ КОМБІНАТ""",191307,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,Trametal S.P.A.,GE437720,,Італія,Italy
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДІАПАРТНЕРСТВО""",36629926,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,БАРЛЕНКО ЛТД,,,Кіпр,Cyprus
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""МАЛИНОВЕ""",36951564,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАКРИТИЙ НЕДИВЕРСИФІКОВАНИЙ КОРПОРАТИВНИЙ ІНВЕСТИЦІЙНИЙ ФОНД ""УКРСИБ ФОНД НЕРУХОМОСТІ""",34487846,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"Публічне акціонерне товариство ""Веско""",282049,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,VIDEO CONTENT LIBRARY LIMITED,NI622105,,Велика Британія,United Kingdom
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНДУСТРІАЛ-МІНЕРАЛ ГРУП""",36332870,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОМІНВЕСТ-ТЕХНОЛОГІЯ""",32708794,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""УКРАЇНСЬКИЙ РІТЕЙЛ""",34604386,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПРАТ ""ЮЖКОКС""",5393079,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕ ПРО""",37499304,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ШИПШИНОВЕ""",36942764,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СКМ СЕРВІС""",33554874,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕТІНВЕСТ-РЕСУРС""",24819472,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""П'ЯТЕ""",38152869,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""СЬОМЕ""",38174369,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ЧЕРЕШНЕВЕ""",37438091,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОРУМ СОРС""",37903071,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ММДС - УКРАЇНА""",30358804,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДТЕК СХІДЕНЕРГО""",31831942,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""СУНИЧНЕ""",36951590,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""КВІТКОВЕ""",35987715,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"Приватне акціонерне товариство ""Огнеупорнеруд""",24464945,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЄНАКІЄВСЬКИЙ МЕТАЛУРГІЙНИЙ ЗАВОД""",191193,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"Приватне акціонерне товариство ""Українська акціонерна страхова компанія АСКА - Життя""",24309647,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕТІНВЕСТ-ПРОМСЕРВІС""",39641616,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДОНЕЦЬКА МІЖНАРОДНА ШКОЛА ""ГРИГОРІЇВСЬКА""",37085687,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ВЕСЕЛОВСЬКЕ""",35904597,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,ПОРТІНВЕСТ ЛІМІТЕД,274277,,Кіпр,Cyprus
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""СІМНАДЦЯТЕ""",38828121,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ШОСТЕ""",38152874,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,ПАРАЛЛЕЛЬ НАФТА ЛІМІТЕД,214798,,Кіпр,Cyprus
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ШІСТНАДЦЯТЕ""",38828095,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОМЕГА-РЕНТ""",32757946,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,METINVEST INVESTMENTS LIMITED,8785177,,Велика Британія,United Kingdom
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НАУКОВО-ВИРОБНИЧЕ ОБ'ЄДНАННЯ ""ІНКОР І КО""",31297266,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ФІРМА ВЕРХНЬОГО ОДЯГУ ""ФЕЯ""",309074,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ФІРМА ВЕРХНЬОГО ОДЯГУ ""ФЕЯ""",309074,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ДОДАТКОВОЮ ВІДПОВІДАЛЬНІСТЮ ""ШАХТА ""БІЛОЗЕРСЬКА""",36028628,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЗАПОРІЖСТАЛЬ-ПРОМІНВЕСТ""",,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДІА ГРУПА УКРАЇНА""",37226740,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛЕМТРАНС""",30600592,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,Укомлайн Холдiнг Лiмiтед,221049,,Кіпр,Cyprus
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,DTEK FINANCE PLC,8422508,,Велика Британія,United Kingdom
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,ДТЕК Б.В.,59950293,,Нідерланди,Netherlands
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ДТЕК ДОБРОПІЛЬСЬКА ЦЗФ""",176472,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,FERRIERA VALSIDER SPA,VR306151,,Італія,Italy
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЕРШИЙ УНІВЕРМАГ""",39326550,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""КИЇВЕНЕРГО""",131305,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОРУМ ДОНЕЦЬКГІРМАШ""",37790003,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕСТА ПРОПЕРТІ МЕНЕДЖМЕНТ""",36050344,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕТІНВЕСТ- ШІППІНГ""",31158623,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"Приватне акціонерне товариство ""Українська акціонерна страхова компанія АСКА""",13490997,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СТОЛИЧНИЙ ЦУМ""",37254825,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ВИШНЕВЕ""",36646873,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ВАНІЛЬНЕ""",,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ФРУКТОВЕ""",36942743,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОРУМ ДОНЕЦЬКИЙ ЕНЕРГОЗАВОД""",37790024,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИМОРСЬКА ВІТРОЕЛЕКТРОСТАНЦІЯ-2""",41310377,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВІНД ТЕХ""",36496790,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,SPARTAN UK LIMITED,4140355,,Велика Британія,United Kingdom
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ДТЕК КИЇВСЬКІ ЕЛЕКТРОМЕРЕЖІ""",41946011,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,SCM CONSULTING LIMITED,308658,,Британські Віргінські острови,British Virgin Islands
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"Приватне акціонерне товариство ""Центральний гірничо-збагачувальний комбінат""",190977,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,Акретренд Холдiнгз Лiмiтед,127605,,Кіпр,Cyprus
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,Мiнт Дата Холдiнгз Лiмiтед,127599,,Кіпр,Cyprus
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «КРИВОРІЗЬКИЙ ЦЕНТРАЛЬНИЙ РУДОРЕМОНТНИЙ ЗАВОД»,190940,,Кіпр,Cyprus
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ХАРКІВСЬКИЙ МАШИНОБУДІВНИЙ ЗАВОД ""СВІТЛО ШАХТАРЯ""",165712,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ДТЕК ОКТЯБРСЬКА ЦЗФ""",176549,,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"Товариство з обмеженою відповідальністю ""Солар Фарм - 1""",41441611,2017-07-06,Україна,Ukraine
Ахметов,Akhmetov,Рінат,Rinat,Леонідович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ГАЗЕТА ""ВЕЧІРНІЙ ДОНЕЦЬК""",13501465,,Україна,Ukraine
Яковенко,Yakovenko,Андрій,Andriy,Валерійович,A.X. Agroslavinvest s.r.o.,46937668,,Словаччина,Slovakia
Панаідес,Panaides,Стеліос,Stelios,,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЦЕНТРАЛЬНА ЗБАГАЧУВАЛЬНА ФАБРИКА ""МИРНОГРАДСЬКА""",24820699,,Україна,Ukraine
Панаідес,Panaides,Стеліос,Stelios,,САРОНЕ ХОЛДІНГС ЛІМІТЕД,,,Британські Віргінські острови,British Virgin Islands
Розум,Mind,Раїса,Raisa,Віталіївна,"ТОВ НПФ ""Юрас-Екогеосервис""",1149102034432,,АР Крим (тимчасово окупована Росією територія України),Crimea (Russia temporarily occupied territory of Ukraine)
Ушакова,Ushakova ,Валентина,Valentyna,Григорівна,MAGAVENIA INVESTMENTS LTD,ΗΕ329396,,Кіпр,Cyprus
Ушакова,Ushakova ,Валентина,Valentyna,Григорівна,CANDLEMA LTD,ΗΕ335697,,Кіпр,Cyprus
Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІРМА ""БЕЮТАГА""",24227197,,Україна,Ukraine
Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГУД ФУД КОМПАНІ""",36385519,,Україна,Ukraine
Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕВОЛЮШН ЕНЕРДЖІ""",36257474,,Україна,Ukraine
Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""САНДЖИВНІ АЮРВЕДА""",37403250,,Україна,Ukraine
Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СЕРВІС А""",32702111,,Україна,Ukraine
Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЕОФОРС""",34715578,,Україна,Ukraine
Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ПРИВАТНЕ ПІДПРИЄМСТВО ""ТРІУМФ""",31517778,,Україна,Ukraine
Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФЕНІКС""",30458440,,Україна,Ukraine
Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КОМПАНІЯ ""МІЖНАРОДНІ ДІЛОВІ ПРОЕКТИ""",30004376,,Україна,Ukraine
Тимошенко,Tymoshenko,Євгенія,Eugenia,Олександрівна,"АСОЦІАЦІЯ МІЖНАРОДНИХ ТА ВСЕУКРАЇНСЬКИХ ГРОМАДСЬКИХ ОРГАНІЗАЦІЙ ""ДИТИНА""",37954440,,Україна,Ukraine
Ціка,Tsika,Петр,Petr,,ЛОНГТАУН ЕКСПЕРТС АГ,,,Панама,Panama
Ціка,Tsika,Петр,Petr,,FYNEL LIMITED,ΗΕ159384,,Кіпр,Cyprus
Ціка,Tsika,Петр,Petr,,FYNEL LIMITED,ΗΕ159384,,Кіпр,Cyprus
Ціка,Tsika,Петр,Petr,,FYNEL LIMITED,ΗΕ159384,,Кіпр,Cyprus
Амелін,Amelin,Анатолій,Anatoly,Ігорович,Лавандер Оіл Сіа,40203080053,,Латвія,Latvia
Амелін,Amelin,Анатолій,Anatoly,Ігорович,С3А Груп Кфт.,13-09-185513,,Угорщина,Hungary
Бондік,Bondik,Віктор,Victor,Анатолійович,Spess Asset Management B.V.,,,Нідерланди,Netherlands
Бондік,Bondik,Віктор,Victor,Анатолійович,Nova Astrum Limited,5463895,2005-05-26,Велика Британія,United Kingdom
Костюк,Kostyuk,Дмитро,Dmytro,Васильович,Джерман Пауер Груп КГ,HRA17400,,Німеччина,Germany
Костюк,Kostyuk,Дмитро,Dmytro,Васильович,Джерман Пауер Груп Інвестментс КГ,HRB27965,,Німеччина,Germany
Костюк,Kostyuk,Дмитро,Dmytro,Васильович,Джерман Пауер Груп КГ,HRA17400,,Німеччина,Germany
Костюк,Kostyuk,Дмитро,Dmytro,Васильович,ДПГ Інвестментс БВ,62756621,,Нідерланди,Netherlands
Костюк,Kostyuk,Дмитро,Dmytro,Васильович,ДПГ Інвестментс БВ,62756621,,Нідерланди,Netherlands
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,Crumlin Corporation S.A.,,,Уругвай,Uruguay
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,BISBA INVESTMENTS LIMITED,HE167097,,Кіпр,Cyprus
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,EMPSON LIMITED,HE313860,,Кіпр,Cyprus
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,ERNOR HOLDINGS LIMITED,HE322928,,Кіпр,Cyprus
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,"ВІДКРИТЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗА КЕРМОМ""",,,Росія,Russia
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,WHITE SPRINGS INVESTMENT ASSETS CORP.,1754912,,Британські Віргінські острови,British Virgin Islands
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,ELBRUS S.A,СH-660-02748011-7,,Швейцарія,Switzerland
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,BALEINGATE FINANCE LIMITED,HE285076,,Кіпр,Cyprus
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,"ДОЧІРНЄ ПІДПРИЄМСТВО ""НОВИЙ ОБРІЙ""",37470683,,Україна,Ukraine
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛАГУНА - РЕНІ""",31180219,,Україна,Ukraine
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,ROWEN TRADE INC.,1728758,,Британські Віргінські острови,British Virgin Islands
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,FREMINGHAM INVESTMENT CORP.,791770,,Панама,Panama
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДІО ""ДОВІРА""",32828753,,Україна,Ukraine
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КРОС-ВІДЕО""",34925422,,Україна,Ukraine
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,Canyon Capital Inc.,1568153,,Британські Віргінські острови,British Virgin Islands
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,QUICKPACE LIMITED,HE290165,,Кіпр,Cyprus
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,VESTORGIA HOLDINGS LTD,HE303402,,Кіпр,Cyprus
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,AVENNA HOLDING LTD.,1793519,,Британські Віргінські острови,British Virgin Islands
Курченко,Kurchenko,Сергій,Serhiy,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВЕТЕК НАФТОПРОДУКТ""",38728690,,Україна,Ukraine
