Колев,Христо,Димитров,"Спільне підприємство ""Інтерсплав""",05827201,,,Україна
Колев,Христо,Димитров,TBM Management Limited,"",,,Британські Віргінські острови
Перелома,Сергій,Віталійович,"ПАТ ""Транснаціональна фінансово-промислова нафтова компанія ""Укртатнафта""",00152307,"PJSC ""Ukrnafta""",,Україна
Перелома,Сергій,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕХНОМАРКЕТБУД""",31945645,"LLC ""Technomarketbud""",,Україна
Перелома,Сергій,Віталійович,"ПАТ ""Укрнафта""",00135390,"PJSC ""Ukrnafta""",,Україна
Перелома,Сергій,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕНЕРГОТЕХПРОМ""",32309445,"LLC ""Enegotehprom""",,Україна
Хаіров,Євген,Вікторович,ARIES Company s.r.o.,27977056,Aries Company s.r.o,,Чехія
Юхимець,Ігор,Юрійович,Restaurace Monte Karlovy Vary s.r.o.,04070933,,,Чехія
Юхимець,Ігор,Юрійович,POLYSTOIK s.r.o.,26397439,,,Чехія
Пилявець,Тетяна,Борисівна,"PJSC ""Belotserkovskiy Plant of Rubber Technical Products""",00152448,,,Україна
Пилявець,Тетяна,Борисівна,"PJSC ""Belotserkovskiy Plant of Rubber Technical Products""",00152448,,,Україна
Бондарь,Анатолій,Миколайович,"PJSC ""Donetsk Plant For the Production of Food Products""",05533112,,,Україна
Карандєєв,Ростислав,Володимирович,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,,Україна
Карандєєв,Ростислав,Володимирович,"ПрАТ ""ОДЕСЬКА КІНОСТУДІЯ""",33932816,,,Україна
Аваков,Арсен,Борисович,"ПРИВАТНЕ АКЦIОНЕРНЕ ТОВАРИСТВО ""IНВЕСТОР""",14060483,"JSC ""Investor""",,Україна
Аваков,Арсен,Борисович,"ДОЧІРНЄ ПІДПРИЄМСТВО ""ІНВЕСТОР ЕЛІТ БУД""",31799236,"SE ""Investor Elite Bud""",,Україна
Аваков,Арсен,Борисович,"ДОЧІРНЄ ПІДПРИЄМСТВО ""ІНВЕСТОР ЕЛІТ БУД""",31799236,"SE ""Investor Elite Bud""",,Україна
Аваков,Арсен,Борисович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""АКБ ""БАЗИС""",19358916,"PJSC ""Commercial Bank ""Bazis""",,Україна
Аваков,Арсен,Борисович,A.J.K. MANAGEMENT SERVICES LIMITED,ΗΕ68405,,,Кіпр
Аваков,Арсен,Борисович,Avitalia s.r.l.,FR02711880605,,,Італія
Аваков,Арсен,Борисович,Ferdico S.R.L,"",,,Італія
Аваков,Арсен,Борисович,Ulisse Management Limited,HE362897,,,Кіпр
Аваков,Арсен,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕНЕРДЖІ АКТИВ""",40367946,"Limited Liability Company ""Energy Asset""",,Україна
Аваков,Арсен,Борисович,Fontana Management Limited,HE362892,,,Кіпр
Аваков,Арсен,Борисович,A.J.K. ADMINISTRATION SERVICES LIMITED,ΗΕ159801,,,Кіпр
Аваков,Арсен,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТРАСТОВА КОМПАНІЯ АВАКОВА""",33900501,"Limited Liability Company ""Trust Company of Avakov""",,Україна
Абромавичус,Айварас,"",Лобіу Сала АБ,556671-6501,,,Швеція
Демчишин,Володимир,Васильович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""БАНК АВАНГАРД""",38690683,"""Bank Avangarde"" llc",,Україна
Демчишин,Володимир,Васильович,АйСіЮ Холдінгз Лімітед,"",,,Британські Віргінські острови
Діденко,Ігор,Миколайович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОТОН-21""",31672893,"Limited Liability Company ""Proton-21""",2001-09-17,Україна
Діденко,Ігор,Миколайович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОТОН-21""",31672893,"Limited Liability Company ""Proton-21""",2001-09-17,Україна
Пивоварський,Андрій,Миколайович,Liwon Hilden GmbH,HRB27759,,,Німеччина
Атрошенко,Владислав,Анатолійович,"ТОВ ""Сідко""",12662893,,,Естонія
Атрошенко,Владислав,Анатолійович,"ТОВ ""Сідко""",12662893,,,Естонія
Бакулін,Євген,Миколайович,"ПАТ ""Транснаціональна фінансово-промислова нафтова компанія ""Укртатнафта""",00152307,"PJSC ""Ukrnafta""",,Україна
Батенко,Тарас,Іванович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,,,Україна
Богуслаєв,Вячеслав,Олександрович,"ЗАТ ""Борисфен""",7743754385,,,Росія
Богуслаєв,Вячеслав,Олександрович,"ЗАТ ""Енерго Сервіс""",7022014560,,,Росія
Богуслаєв,Вячеслав,Олександрович,"ТОВ ""Східноно-европейський альянс""",7743819730,,,Росія
Богуслаєв,Вячеслав,Олександрович,"ТОВ ""МАП Юніон""",7712100329,,,Росія
Богуслаєв,Вячеслав,Олександрович,"ТОВ ""Дубненські мотори""",5010037312,,,Росія
Богуслаєв,Вячеслав,Олександрович,"ЗАТ ""Юпітер-2""",7802075613,,,Росія
Богуслаєв,Вячеслав,Олександрович,"ЗАТ ""Борісфен-ТНП""",7716198450,,,Росія
Богуслаєв,Вячеслав,Олександрович,"ТОВ ""Гелекоптерні комплекси та багатофункціональні системи""",7743840080,,,Росія
Богуслаєв,Вячеслав,Олександрович,"ТОВ ""Курапово""",5078013163,,,Росія
Богуслаєв,Вячеслав,Олександрович,"ТОВ ""Лосиний острів""",7716033144,,,Росія
Васюник,Ігор,Васильович,ВОЯВІ Холдінг Б.В.,08161058,,,Нідерланди
Васюник,Ігор,Васильович,ВОЯВІ Холдінг Б.В.,08161058,,,Нідерланди
Герасимов,Артур,Володимирович,"ДОНЕЦЬКА ТЕРИТОРІАЛЬНА ОРГАНІЗАЦІЯ ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА ""СОЛІДАРНІСТЬ""",39645186,,,Україна
Герасимов,Артур,Володимирович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""УКРАЇНСЬКИЙ ІНСТИТУТ ВИВЧЕННЯ ГРОМАДСЬКОЇ ДУМКИ""",33630441,"Limited Liability Company ""Ukrainian Institute of Public Opinion Research""",,Україна
Герасимов,Артур,Володимирович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ "" УКРАЇНСЬКА МАРКЕТИНГОВА ГРУПА """,30303540,LLC Ukrainian Marketing Group,,Україна
Герасимов,Артур,Володимирович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ "" УКРАЇНСЬКА МАРКЕТИНГОВА ГРУПА """,30303540,LLC Ukrainian Marketing Group,,Україна
Герасимов,Артур,Володимирович,"ГРОМАДСЬКА СПІЛКА ""ПРОГРАМА СПРИЯННЯ ВІДРОДЖЕННЮ ТА ІНТЕГРАЦІЇ СХОДУ УКРАЇНИ ""ДОНБАС""",39356889,"Civil Association ""Donbass""",,Україна
Герасимов,Артур,Володимирович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РТРІ-РІТЕЙЛ ТРЕКІНГ РІСЕЧ ІНТЕРНЕШНЛ""",21628814,"Limited Liability Company ""rtri-retail tracking research international""",,Україна
Герега,Олександр,Володимирович,Паравіта Холдинг Лімітед,HE279952,,,Кіпр
Герега,Олександр,Володимирович,Валстром Лімітед,HE172170,,,Кіпр
Герега,Олександр,Володимирович,Давуельта Файненс Лтд,1668992,,,Британські Віргінські острови
Герега,Олександр,Володимирович,Кантік Ентерпрайзиз Лімітед,1004104,,,Британські Віргінські острови
Герега,Олександр,Володимирович,Белістон Істейтс Лімітед,HE337648,,,Кіпр
Герега,Олександр,Володимирович,Селдімор Оверсіз Лімітед,HE324859,,,Кіпр
Герега,Олександр,Володимирович,RENVIOR TRADING LIMITED,HE322284,,,Кіпр
Герега,Олександр,Володимирович,Вонедлор Трейдінг Лімітед,HE322242,,,Кіпр
Гончаренко,Олексій,Олексійович,ПАРТІЯ РЕГІОНІВ,20073933,,,Україна
Грановський,Олександр,Михайлович,ASSOFIT HOLDINGS LIMITED,"",assofit holdings limited,,Кіпр
Данченко,Олександр,Іванович,Кватсай Файненс Корп,"",,,Британські Віргінські острови
Дейдей,Євген,Сергійович,"Громадська організація ""Штаб визволення патріотів""",40695146,NGO Liberation of patriots' headquarters,2016-07-28,Україна
Денисенко,Анатолій,Петрович,А.П. АВАНТАЖ ІНВЕСТМЕНТС ПАБЛІК ЛІМІТЕД,HE241481,,,Кіпр
Денисенко,Анатолій,Петрович,ДАП ІНВЕСТМЕНТС ЛІМІТЕД,HE237824,,,Кіпр
Денисенко,Анатолій,Петрович,АВАНТАЖ БУД ХОЛДИНГ ЛІМІТЕД,HE289926,,,Кіпр
Денисенко,Анатолій,Петрович,СИМАНТІКУС ХОЛДИНГЗ ЛІМІТЕД,HE238459,,,Кіпр
Денісова,Людмила,Леонтіївна,"ТОВ ""Гуматекс Балтия""",41503032051,,,Латвія
Денісова,Людмила,Леонтіївна,"ТОВ ""Гуматекс Балтия""",41503032051,,,Латвія
Деркач,Андрій,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""РАДІО-ЕРА""",30019068,"LLC ""TELEVISION AND RADIO COMPANY ""RADIO-ERA""",,Україна
Деркач,Андрій,Леонідович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ІНФОРМАЦІЙНО-ВИДАВНИЧА ГРУПА ""ТЕЛЕГРАФЪ""",31607693,"PJSC ""INFORMATION AND PUBLISHING GROUP"" Telegraf""",,Україна
Деркач,Андрій,Леонідович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ІНФОРМАЦІЙНО-ВИДАВНИЧА ГРУПА ""ТЕЛЕГРАФЪ""",31607693,"PJSC ""INFORMATION AND PUBLISHING GROUP"" Telegraf""",,Україна
Деркач,Андрій,Леонідович,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ІНФОРМАЦІЙНО-ВИДАВНИЧА ГРУПА ""ТЕЛЕГРАФЪ""",31607693,"PJSC ""INFORMATION AND PUBLISHING GROUP"" Telegraf""",,Україна
Дідич,Валентин,Володимирович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,,,Україна
Дубінін,Олександр,Іванович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,,,Україна
Дубневич,Ярослав,Васильович,ЛІГ ЕНЕРДЖІ ХОЛДІНГ АГ,CH-020.3.038.546-0,,,Швейцарія
Дубневич,Ярослав,Васильович,ЛІГ ЕНЕРДЖІ ХОЛДІНГ АГ,CH-020.3.038.546-0,,,Швейцарія
Єфімов,Максим,Вікторович,WIND ENERGY GROUP SA,CH-501.3.017.626-8,,,Швейцарія
Єфімов,Максим,Вікторович,ATOMWIND KRAMATORSK HOLDINGS,HE291656,,,Кіпр
Єфімов,Максим,Вікторович,Ukrmash Group Inc LTD,1721704,,,Британські Віргінські острови
Єфімов,Максим,Вікторович,KME INVEST Finanсе LIMITED,HE275980,,,Кіпр
Єфімов,Максим,Вікторович,KME INVEST Finanсе LIMITED,HE275980,,,Кіпр
Єфімов,Максим,Вікторович,Karalia Holdings Limited,HE293440,,,Кіпр
Єфімов,Максим,Вікторович,Ukraіnian Maсhinebilding Plants M.S. Ltd,HE232967,,,Кіпр
